year,month,gear,ocean,lon,lat,tonnes
1984,4,BB,Indian,120,-30,624
1984,4,BB,Indian,125,-30,7
1984,4,BB,Indian,130,-30,26
1984,4,LL,Atlantic,-10,-40,13
1984,4,LL,Atlantic,-10,-35,3
1984,4,LL,Atlantic,-5,-40,52
1984,4,LL,Atlantic,0,-45,7
1984,4,LL,Atlantic,0,-40,85
1984,4,LL,Atlantic,5,-40,31
1984,4,LL,Atlantic,10,-40,31
1984,4,LL,Atlantic,15,-40,9
1984,4,LL,Indian,20,-40,1
1984,4,LL,Indian,25,-45,1
1984,4,LL,Indian,25,-40,25
1984,4,LL,Indian,30,-40,220
1984,4,LL,Indian,35,-40,383
1984,4,LL,Indian,40,-40,132
1984,4,LL,Indian,45,-45,1
1984,4,LL,Indian,45,-40,648
1984,4,LL,Indian,45,-35,0
1984,4,LL,Indian,50,-40,402
1984,4,LL,Indian,75,-35,6
1984,4,LL,Indian,80,-35,3
1984,4,LL,Indian,80,-30,0
1984,4,LL,Indian,85,-30,0
1984,4,LL,Indian,90,-35,6
1984,4,LL,Indian,90,-30,2
1984,4,LL,Indian,95,-35,1
1984,4,LL,Indian,100,-35,1
1984,4,LL,Indian,100,-30,0
1984,4,LL,Indian,105,-35,2
1984,4,LL,Indian,105,-30,0
1984,4,LL,Indian,110,-35,1
1984,4,LL,Indian,110,-10,0
1984,4,LL,Indian,115,-45,4
1984,4,LL,Indian,115,-10,0
1984,4,LL,Indian,120,-45,51
1984,4,LL,Indian,120,-40,3
1984,4,LL,Indian,120,-35,0
1984,4,LL,Indian,125,-35,24
1984,4,LL,Indian,130,-45,1
1984,4,LL,Indian,130,-40,0
1984,4,LL,Indian,130,-35,37
1984,4,LL,Indian,135,-45,221
1984,4,LL,Indian,135,-40,29
1984,4,LL,Indian,145,-40,0
1984,4,LL,Pacific,165,-45,18
1984,4,LL,Pacific,170,-45,321
1984,4,LL,Pacific,170,-40,1
1984,4,LL,Pacific,175,-45,34
1984,4,LL,Pacific,175,-40,8
1984,5,BB,Indian,115,-35,135
1984,5,BB,Indian,115,-30,16
1984,5,BB,Indian,120,-30,200
1984,5,BB,Indian,130,-30,72
1984,5,BB,Indian,135,-35,12
1984,5,LL,Atlantic,-15,-40,7
1984,5,LL,Atlantic,-15,-35,0
1984,5,LL,Atlantic,-10,-40,52
1984,5,LL,Atlantic,-10,-35,50
1984,5,LL,Atlantic,-5,-40,153
1984,5,LL,Atlantic,0,-40,108
1984,5,LL,Atlantic,5,-40,33
1984,5,LL,Atlantic,10,-40,201
1984,5,LL,Atlantic,15,-40,85
1984,5,LL,Indian,20,-40,55
1984,5,LL,Indian,25,-45,49
1984,5,LL,Indian,25,-40,434
1984,5,LL,Indian,25,-35,0
1984,5,LL,Indian,30,-45,10
1984,5,LL,Indian,30,-40,188
1984,5,LL,Indian,35,-40,197
1984,5,LL,Indian,40,-40,48
1984,5,LL,Indian,45,-40,175
1984,5,LL,Indian,45,-35,2
1984,5,LL,Indian,50,-40,29
1984,5,LL,Indian,55,-40,1
1984,5,LL,Indian,75,-30,0
1984,5,LL,Indian,80,-30,1
1984,5,LL,Indian,85,-30,1
1984,5,LL,Indian,90,-30,0
1984,5,LL,Indian,100,-30,0
1984,5,LL,Indian,105,-35,0
1984,5,LL,Indian,105,-30,0
1984,5,LL,Indian,115,-45,18
1984,5,LL,Indian,115,-40,6
1984,5,LL,Indian,120,-45,1
1984,5,LL,Indian,120,-40,3
1984,5,LL,Indian,120,-35,1
1984,5,LL,Indian,125,-45,0
1984,5,LL,Indian,125,-35,42
1984,5,LL,Indian,130,-45,1
1984,5,LL,Indian,130,-40,5
1984,5,LL,Indian,130,-35,25
1984,5,LL,Indian,135,-45,99
1984,5,LL,Indian,135,-40,22
1984,5,LL,Indian,140,-45,50
1984,5,LL,Indian,140,-40,3
1984,5,LL,Indian,145,-40,5
1984,5,LL,Pacific,-180,-35,0
1984,5,LL,Pacific,150,-40,1
1984,5,LL,Pacific,150,-35,2
1984,5,LL,Pacific,155,-35,1
1984,5,LL,Pacific,155,-30,0
1984,5,LL,Pacific,165,-45,18
1984,5,LL,Pacific,170,-45,219
1984,5,LL,Pacific,170,-40,3
1984,5,LL,Pacific,175,-45,11
1984,5,LL,Pacific,175,-40,31
1984,5,LL,Pacific,175,-35,5
1984,6,BB,Indian,115,-35,117
1984,6,BB,Indian,115,-30,85
1984,6,BB,Indian,120,-30,264
1984,6,BB,Indian,125,-35,0
1984,6,BB,Indian,125,-30,0
1984,6,BB,Indian,130,-30,16
1984,6,BB,Indian,135,-35,4
1984,6,LL,Atlantic,-15,-40,18
1984,6,LL,Atlantic,-10,-40,43
1984,6,LL,Atlantic,-10,-35,34
1984,6,LL,Atlantic,-5,-40,165
1984,6,LL,Atlantic,0,-40,16
1984,6,LL,Atlantic,5,-40,5
1984,6,LL,Atlantic,10,-40,316
1984,6,LL,Atlantic,15,-40,325
1984,6,LL,Atlantic,15,-35,1
1984,6,LL,Indian,20,-40,257
1984,6,LL,Indian,20,-35,8
1984,6,LL,Indian,25,-45,24
1984,6,LL,Indian,25,-40,680
1984,6,LL,Indian,25,-35,225
1984,6,LL,Indian,30,-40,34
1984,6,LL,Indian,35,-40,19
1984,6,LL,Indian,85,-30,0
1984,6,LL,Indian,90,-40,1
1984,6,LL,Indian,95,-40,38
1984,6,LL,Indian,95,-35,1
1984,6,LL,Indian,95,-30,4
1984,6,LL,Indian,100,-45,2
1984,6,LL,Indian,100,-40,33
1984,6,LL,Indian,105,-40,5
1984,6,LL,Indian,105,-30,0
1984,6,LL,Indian,115,-45,1
1984,6,LL,Indian,115,-40,1
1984,6,LL,Indian,120,-45,4
1984,6,LL,Indian,120,-40,2
1984,6,LL,Indian,125,-35,7
1984,6,LL,Indian,130,-35,2
1984,6,LL,Indian,135,-45,9
1984,6,LL,Indian,135,-40,9
1984,6,LL,Indian,140,-45,8
1984,6,LL,Indian,145,-45,1
1984,6,LL,Indian,145,-40,164
1984,6,LL,Pacific,-180,-40,2
1984,6,LL,Pacific,-180,-35,1
1984,6,LL,Pacific,150,-40,18
1984,6,LL,Pacific,150,-35,112
1984,6,LL,Pacific,150,-30,0
1984,6,LL,Pacific,150,-25,0
1984,6,LL,Pacific,155,-35,4
1984,6,LL,Pacific,155,-30,1
1984,6,LL,Pacific,170,-30,0
1984,6,LL,Pacific,175,-45,0
1984,6,LL,Pacific,175,-40,198
1984,6,LL,Pacific,175,-35,63
1984,6,LL,Pacific,175,-30,1
1984,7,BB,Indian,115,-35,23
1984,7,BB,Indian,115,-30,12
1984,7,BB,Indian,120,-30,34
1984,7,LL,Atlantic,-20,-40,0
1984,7,LL,Atlantic,-15,-40,0
1984,7,LL,Atlantic,-10,-40,4
1984,7,LL,Atlantic,-10,-35,13
1984,7,LL,Atlantic,-5,-40,177
1984,7,LL,Atlantic,-5,-35,0
1984,7,LL,Atlantic,0,-40,3
1984,7,LL,Atlantic,5,-25,0
1984,7,LL,Atlantic,15,-40,0
1984,7,LL,Indian,20,-40,125
1984,7,LL,Indian,20,-35,88
1984,7,LL,Indian,25,-40,544
1984,7,LL,Indian,25,-35,"1,168"
1984,7,LL,Indian,25,-30,0
1984,7,LL,Indian,30,-40,32
1984,7,LL,Indian,30,-35,16
1984,7,LL,Indian,35,-40,5
1984,7,LL,Indian,35,-35,27
1984,7,LL,Indian,45,-40,2
1984,7,LL,Indian,50,-40,1
1984,7,LL,Indian,60,-30,0
1984,7,LL,Indian,85,-30,1
1984,7,LL,Indian,90,-40,13
1984,7,LL,Indian,95,-45,2
1984,7,LL,Indian,95,-40,382
1984,7,LL,Indian,95,-35,28
1984,7,LL,Indian,95,-30,1
1984,7,LL,Indian,100,-45,2
1984,7,LL,Indian,100,-40,308
1984,7,LL,Indian,100,-35,40
1984,7,LL,Indian,105,-40,14
1984,7,LL,Indian,105,-35,1
1984,7,LL,Indian,140,-40,0
1984,7,LL,Indian,145,-45,9
1984,7,LL,Indian,145,-40,233
1984,7,LL,Pacific,-180,-35,8
1984,7,LL,Pacific,-180,-30,0
1984,7,LL,Pacific,-95,-30,0
1984,7,LL,Pacific,-90,-30,0
1984,7,LL,Pacific,-90,-25,0
1984,7,LL,Pacific,-85,-30,0
1984,7,LL,Pacific,-85,-25,0
1984,7,LL,Pacific,150,-35,215
1984,7,LL,Pacific,150,-30,9
1984,7,LL,Pacific,150,-25,3
1984,7,LL,Pacific,155,-35,4
1984,7,LL,Pacific,155,-30,0
1984,7,LL,Pacific,175,-40,0
1984,7,LL,Pacific,175,-35,469
1984,7,LL,Pacific,175,-30,4
1984,8,BB,Indian,115,-35,75
1984,8,BB,Indian,115,-30,20
1984,8,BB,Indian,120,-30,19
1984,8,LL,Atlantic,-5,-40,32
1984,8,LL,Indian,20,-40,17
1984,8,LL,Indian,20,-35,8
1984,8,LL,Indian,25,-40,159
1984,8,LL,Indian,25,-35,664
1984,8,LL,Indian,30,-40,351
1984,8,LL,Indian,30,-35,338
1984,8,LL,Indian,35,-35,17
1984,8,LL,Indian,75,-25,1
1984,8,LL,Indian,80,-25,7
1984,8,LL,Indian,85,-30,1
1984,8,LL,Indian,85,-25,2
1984,8,LL,Indian,90,-30,1
1984,8,LL,Indian,90,-25,0
1984,8,LL,Indian,95,-40,95
1984,8,LL,Indian,95,-35,113
1984,8,LL,Indian,100,-40,422
1984,8,LL,Indian,100,-35,325
1984,8,LL,Indian,105,-40,161
1984,8,LL,Indian,105,-35,105
1984,8,LL,Indian,110,-15,0
1984,8,LL,Indian,110,-10,0
1984,8,LL,Indian,115,-15,0
1984,8,LL,Indian,115,-10,0
1984,8,LL,Indian,145,-45,2
1984,8,LL,Indian,145,-40,39
1984,8,LL,Pacific,-180,-35,0
1984,8,LL,Pacific,-180,-30,1
1984,8,LL,Pacific,-95,-30,0
1984,8,LL,Pacific,-90,-30,0
1984,8,LL,Pacific,-90,-25,0
1984,8,LL,Pacific,-85,-25,0
1984,8,LL,Pacific,150,-35,221
1984,8,LL,Pacific,150,-30,22
1984,8,LL,Pacific,155,-35,1
1984,8,LL,Pacific,155,-30,7
1984,8,LL,Pacific,160,-30,0
1984,8,LL,Pacific,170,-30,2
1984,8,LL,Pacific,175,-35,103
1984,8,LL,Pacific,175,-30,4
1984,9,BB,Indian,115,-35,156
1984,9,BB,Indian,115,-30,70
1984,9,BB,Indian,120,-35,3
1984,9,BB,Indian,120,-30,6
1984,9,LL,Atlantic,-5,-25,0
1984,9,LL,Atlantic,15,-30,0
1984,9,LL,Indian,25,-35,48
1984,9,LL,Indian,30,-40,571
1984,9,LL,Indian,30,-35,97
1984,9,LL,Indian,30,-30,8
1984,9,LL,Indian,35,-40,4
1984,9,LL,Indian,35,-35,15
1984,9,LL,Indian,40,-40,3
1984,9,LL,Indian,45,-40,1
1984,9,LL,Indian,50,-40,0
1984,9,LL,Indian,65,-25,1
1984,9,LL,Indian,70,-25,0
1984,9,LL,Indian,75,-25,1
1984,9,LL,Indian,90,-40,1
1984,9,LL,Indian,90,-35,4
1984,9,LL,Indian,95,-40,28
1984,9,LL,Indian,95,-35,31
1984,9,LL,Indian,95,-30,0
1984,9,LL,Indian,100,-40,257
1984,9,LL,Indian,100,-35,306
1984,9,LL,Indian,105,-40,96
1984,9,LL,Indian,105,-35,82
1984,9,LL,Indian,110,-40,7
1984,9,LL,Indian,110,-35,6
1984,9,LL,Indian,110,-30,0
1984,9,LL,Indian,110,-15,1
1984,9,LL,Indian,110,-10,2
1984,9,LL,Indian,115,-40,52
1984,9,LL,Indian,115,-35,67
1984,9,LL,Indian,115,-15,0
1984,9,LL,Indian,115,-10,1
1984,9,LL,Indian,120,-40,46
1984,9,LL,Indian,120,-35,34
1984,9,LL,Indian,125,-40,18
1984,9,LL,Indian,125,-35,7
1984,9,LL,Indian,130,-40,1
1984,9,LL,Pacific,-180,-30,1
1984,9,LL,Pacific,-100,-30,0
1984,9,LL,Pacific,-95,-30,1
1984,9,LL,Pacific,-95,-25,0
1984,9,LL,Pacific,-90,-30,0
1984,9,LL,Pacific,-90,-25,0
1984,9,LL,Pacific,170,-30,1
1984,9,LL,Pacific,175,-30,0
1984,10,BB,Indian,115,-35,34
1984,10,BB,Indian,115,-30,3
1984,10,BB,Indian,120,-30,3
1984,10,LL,Indian,70,-40,0
1984,10,LL,Indian,75,-25,1
1984,10,LL,Indian,90,-40,6
1984,10,LL,Indian,95,-40,19
1984,10,LL,Indian,95,-35,0
1984,10,LL,Indian,100,-40,10
1984,10,LL,Indian,100,-35,2
1984,10,LL,Indian,105,-40,0
1984,10,LL,Indian,105,-35,0
1984,10,LL,Indian,105,-30,0
1984,10,LL,Indian,105,-25,3
1984,10,LL,Indian,105,-20,6
1984,10,LL,Indian,110,-40,24
1984,10,LL,Indian,110,-35,11
1984,10,LL,Indian,110,-30,0
1984,10,LL,Indian,110,-20,0
1984,10,LL,Indian,110,-15,7
1984,10,LL,Indian,110,-10,5
1984,10,LL,Indian,115,-40,287
1984,10,LL,Indian,115,-35,158
1984,10,LL,Indian,115,-15,18
1984,10,LL,Indian,115,-10,6
1984,10,LL,Indian,120,-40,301
1984,10,LL,Indian,120,-35,14
1984,10,LL,Indian,125,-40,123
1984,10,LL,Indian,125,-35,3
1984,10,LL,Indian,130,-40,43
1984,10,LL,Indian,130,-35,5
1984,10,LL,Indian,135,-40,18
1984,10,LL,Indian,140,-40,0
1984,10,LL,Indian,145,-45,35
1984,10,LL,Indian,145,-40,4
1984,11,BB,Indian,115,-35,46
1984,11,BB,Indian,115,-30,14
1984,11,BB,Indian,120,-30,8
1984,11,BB,Indian,130,-30,3
1984,11,BB,Pacific,150,-35,6
1984,11,LL,Indian,45,-20,0
1984,11,LL,Indian,90,-40,0
1984,11,LL,Indian,95,-45,3
1984,11,LL,Indian,95,-40,146
1984,11,LL,Indian,100,-45,22
1984,11,LL,Indian,100,-40,230
1984,11,LL,Indian,100,-35,7
1984,11,LL,Indian,105,-45,25
1984,11,LL,Indian,105,-40,125
1984,11,LL,Indian,105,-30,0
1984,11,LL,Indian,105,-10,0
1984,11,LL,Indian,110,-40,5
1984,11,LL,Indian,110,-35,1
1984,11,LL,Indian,110,-15,0
1984,11,LL,Indian,110,-10,2
1984,11,LL,Indian,115,-45,0
1984,11,LL,Indian,115,-40,226
1984,11,LL,Indian,115,-35,3
1984,11,LL,Indian,115,-15,9
1984,11,LL,Indian,115,-10,5
1984,11,LL,Indian,120,-45,0
1984,11,LL,Indian,120,-40,243
1984,11,LL,Indian,120,-35,1
1984,11,LL,Indian,120,-15,1
1984,11,LL,Indian,120,-10,1
1984,11,LL,Indian,125,-40,83
1984,11,LL,Indian,130,-45,12
1984,11,LL,Indian,130,-40,39
1984,11,LL,Indian,135,-45,2
1984,11,LL,Indian,135,-40,18
1984,11,LL,Indian,140,-45,1
1984,11,LL,Indian,140,-40,4
1984,11,LL,Indian,145,-45,62
1984,11,PS,Pacific,150,-35,105
1984,12,BB,Indian,115,-35,34
1984,12,BB,Indian,115,-30,3
1984,12,BB,Indian,120,-30,1
1984,12,BB,Indian,125,-30,"1,328"
1984,12,BB,Indian,130,-35,11
1984,12,BB,Indian,130,-30,587
1984,12,BB,Indian,135,-30,6
1984,12,LL,Indian,55,-20,0
1984,12,LL,Indian,90,-40,2
1984,12,LL,Indian,95,-45,0
1984,12,LL,Indian,95,-40,205
1984,12,LL,Indian,100,-45,62
1984,12,LL,Indian,100,-40,309
1984,12,LL,Indian,105,-45,34
1984,12,LL,Indian,105,-40,189
1984,12,LL,Indian,105,-30,1
1984,12,LL,Indian,110,-45,2
1984,12,LL,Indian,110,-40,3
1984,12,LL,Indian,110,-30,0
1984,12,LL,Indian,110,-10,2
1984,12,LL,Indian,115,-45,10
1984,12,LL,Indian,115,-40,50
1984,12,LL,Indian,115,-15,2
1984,12,LL,Indian,115,-10,5
1984,12,LL,Indian,120,-45,1
1984,12,LL,Indian,120,-40,30
1984,12,LL,Indian,125,-40,16
1984,12,LL,Indian,130,-45,0
1984,12,LL,Indian,130,-40,6
1984,12,LL,Indian,135,-45,19
1984,12,LL,Indian,135,-40,8
1984,12,LL,Indian,140,-45,35
1984,12,LL,Indian,140,-40,4
1984,12,LL,Indian,145,-45,0
1984,12,PS,Indian,125,-30,"1,266"
1984,12,PS,Indian,130,-30,14
1985,NA,GILL,Indian,NA,NA,67
1985,NA,HAND,Pacific,NA,NA,94
1985,NA,LL,Indian,NA,NA,5
1985,1,BB,Indian,115,-35,17
1985,1,BB,Indian,115,-30,3
1985,1,BB,Indian,120,-30,78
1985,1,BB,Indian,125,-30,"1,766"
1985,1,BB,Indian,130,-30,426
1985,1,LL,Atlantic,10,-35,11
1985,1,LL,Indian,50,-25,6
1985,1,LL,Indian,80,-40,1
1985,1,LL,Indian,90,-40,3
1985,1,LL,Indian,95,-45,9
1985,1,LL,Indian,95,-40,255
1985,1,LL,Indian,95,-10,0
1985,1,LL,Indian,95,-5,0
1985,1,LL,Indian,100,-45,96
1985,1,LL,Indian,100,-40,278
1985,1,LL,Indian,100,-25,1
1985,1,LL,Indian,100,-10,1
1985,1,LL,Indian,100,-5,0
1985,1,LL,Indian,105,-45,28
1985,1,LL,Indian,105,-40,87
1985,1,LL,Indian,105,-25,4
1985,1,LL,Indian,105,-10,6
1985,1,LL,Indian,110,-30,0
1985,1,LL,Indian,110,-15,1
1985,1,LL,Indian,110,-10,1
1985,1,LL,Indian,115,-45,33
1985,1,LL,Indian,115,-40,22
1985,1,LL,Indian,115,-15,2
1985,1,LL,Indian,115,-10,4
1985,1,LL,Indian,120,-45,13
1985,1,LL,Indian,120,-40,11
1985,1,LL,Indian,120,-15,0
1985,1,LL,Indian,125,-45,4
1985,1,LL,Indian,125,-40,3
1985,1,LL,Indian,135,-45,2
1985,1,LL,Indian,140,-45,1
1985,1,PS,Indian,125,-30,"2,431"
1985,2,BB,Indian,115,-35,18
1985,2,BB,Indian,115,-30,10
1985,2,BB,Indian,120,-30,60
1985,2,BB,Indian,125,-30,374
1985,2,BB,Indian,130,-30,378
1985,2,LL,Atlantic,5,-35,8
1985,2,LL,Atlantic,10,-35,6
1985,2,LL,Atlantic,15,-40,0
1985,2,LL,Atlantic,15,-35,7
1985,2,LL,Indian,30,-40,0
1985,2,LL,Indian,35,-40,1
1985,2,LL,Indian,40,-40,0
1985,2,LL,Indian,45,-40,1
1985,2,LL,Indian,100,-40,3
1985,2,LL,Indian,100,-30,1
1985,2,LL,Indian,100,-25,0
1985,2,LL,Indian,100,-10,0
1985,2,LL,Indian,100,-5,0
1985,2,LL,Indian,105,-45,0
1985,2,LL,Indian,105,-40,14
1985,2,LL,Indian,105,-30,1
1985,2,LL,Indian,105,-25,1
1985,2,LL,Indian,105,-10,0
1985,2,LL,Indian,105,-5,0
1985,2,LL,Indian,110,-35,0
1985,2,LL,Indian,110,-30,1
1985,2,LL,Indian,110,-15,1
1985,2,LL,Indian,110,-10,1
1985,2,LL,Indian,115,-45,74
1985,2,LL,Indian,115,-40,229
1985,2,LL,Indian,115,-15,3
1985,2,LL,Indian,115,-10,1
1985,2,LL,Indian,120,-45,457
1985,2,LL,Indian,120,-40,367
1985,2,LL,Indian,125,-45,16
1985,2,LL,Indian,125,-40,30
1985,2,LL,Pacific,170,-45,3
1985,2,LL,Pacific,175,-45,0
1985,2,PS,Indian,125,-30,"1,208"
1985,3,BB,Indian,115,-35,9
1985,3,BB,Indian,115,-30,4
1985,3,BB,Indian,120,-30,141
1985,3,BB,Indian,125,-30,64
1985,3,BB,Indian,130,-30,476
1985,3,LL,Atlantic,-55,-40,0
1985,3,LL,Atlantic,-45,-40,0
1985,3,LL,Atlantic,-40,-40,0
1985,3,LL,Atlantic,-10,-40,1
1985,3,LL,Atlantic,-5,-40,5
1985,3,LL,Atlantic,0,-40,3
1985,3,LL,Atlantic,10,-40,1
1985,3,LL,Atlantic,15,-40,1
1985,3,LL,Indian,25,-40,1
1985,3,LL,Indian,30,-40,6
1985,3,LL,Indian,35,-40,26
1985,3,LL,Indian,35,-35,14
1985,3,LL,Indian,40,-40,16
1985,3,LL,Indian,45,-40,91
1985,3,LL,Indian,50,-40,1
1985,3,LL,Indian,55,-35,6
1985,3,LL,Indian,80,-40,0
1985,3,LL,Indian,90,-40,0
1985,3,LL,Indian,100,-45,1
1985,3,LL,Indian,105,-30,0
1985,3,LL,Indian,110,-30,1
1985,3,LL,Indian,110,-10,0
1985,3,LL,Indian,115,-45,168
1985,3,LL,Indian,115,-40,255
1985,3,LL,Indian,115,-15,0
1985,3,LL,Indian,115,-10,1
1985,3,LL,Indian,120,-45,382
1985,3,LL,Indian,120,-40,175
1985,3,LL,Indian,125,-45,97
1985,3,LL,Indian,125,-40,3
1985,3,LL,Indian,130,-45,157
1985,3,LL,Indian,130,-40,2
1985,3,LL,Indian,135,-45,75
1985,3,LL,Indian,135,-40,1
1985,3,LL,Pacific,165,-45,3
1985,3,LL,Pacific,170,-45,125
1985,3,LL,Pacific,170,-40,0
1985,3,LL,Pacific,175,-45,7
1985,3,PS,Indian,125,-30,85
1985,3,PS,Indian,130,-30,475
1985,4,BB,Indian,115,-35,10
1985,4,BB,Indian,115,-30,10
1985,4,BB,Indian,120,-30,95
1985,4,BB,Indian,125,-30,27
1985,4,BB,Indian,130,-30,329
1985,4,LL,Atlantic,-60,-40,5
1985,4,LL,Atlantic,-55,-40,1
1985,4,LL,Atlantic,-50,-40,0
1985,4,LL,Atlantic,-15,-40,1
1985,4,LL,Atlantic,-10,-40,17
1985,4,LL,Atlantic,-5,-40,33
1985,4,LL,Atlantic,0,-45,2
1985,4,LL,Atlantic,0,-40,88
1985,4,LL,Atlantic,5,-40,17
1985,4,LL,Atlantic,5,-35,8
1985,4,LL,Atlantic,10,-40,2
1985,4,LL,Atlantic,15,-40,1
1985,4,LL,Indian,20,-40,0
1985,4,LL,Indian,25,-45,1
1985,4,LL,Indian,25,-40,7
1985,4,LL,Indian,30,-40,111
1985,4,LL,Indian,35,-40,268
1985,4,LL,Indian,40,-40,162
1985,4,LL,Indian,45,-40,522
1985,4,LL,Indian,50,-40,15
1985,4,LL,Indian,105,-30,1
1985,4,LL,Indian,110,-30,1
1985,4,LL,Indian,115,-45,11
1985,4,LL,Indian,115,-40,51
1985,4,LL,Indian,120,-45,66
1985,4,LL,Indian,120,-40,17
1985,4,LL,Indian,125,-45,6
1985,4,LL,Indian,125,-40,3
1985,4,LL,Indian,125,-35,1
1985,4,LL,Indian,130,-45,25
1985,4,LL,Indian,130,-40,15
1985,4,LL,Indian,130,-35,67
1985,4,LL,Indian,135,-45,193
1985,4,LL,Indian,135,-40,30
1985,4,LL,Indian,140,-45,11
1985,4,LL,Pacific,160,-45,1
1985,4,LL,Pacific,165,-45,161
1985,4,LL,Pacific,170,-45,163
1985,4,LL,Pacific,170,-40,1
1985,4,LL,Pacific,175,-45,1
1985,4,LL,Pacific,175,-40,2
1985,4,PS,Indian,130,-30,244
1985,5,BB,Indian,115,-35,41
1985,5,BB,Indian,115,-30,40
1985,5,BB,Indian,120,-35,15
1985,5,BB,Indian,120,-30,59
1985,5,BB,Indian,130,-35,6
1985,5,BB,Indian,130,-30,124
1985,5,LL,Atlantic,-60,-40,0
1985,5,LL,Atlantic,-55,-40,0
1985,5,LL,Atlantic,-50,-40,1
1985,5,LL,Atlantic,-40,-35,10
1985,5,LL,Atlantic,-35,-35,23
1985,5,LL,Atlantic,-20,-40,0
1985,5,LL,Atlantic,-10,-40,22
1985,5,LL,Atlantic,-10,-35,6
1985,5,LL,Atlantic,-5,-40,130
1985,5,LL,Atlantic,0,-45,6
1985,5,LL,Atlantic,0,-40,334
1985,5,LL,Atlantic,5,-40,158
1985,5,LL,Atlantic,10,-45,0
1985,5,LL,Atlantic,10,-40,177
1985,5,LL,Atlantic,10,-35,1
1985,5,LL,Atlantic,15,-40,12
1985,5,LL,Indian,20,-40,16
1985,5,LL,Indian,20,-35,2
1985,5,LL,Indian,25,-40,172
1985,5,LL,Indian,25,-35,5
1985,5,LL,Indian,30,-40,66
1985,5,LL,Indian,30,-35,0
1985,5,LL,Indian,35,-40,112
1985,5,LL,Indian,40,-40,36
1985,5,LL,Indian,45,-40,139
1985,5,LL,Indian,50,-40,0
1985,5,LL,Indian,95,-30,0
1985,5,LL,Indian,100,-40,2
1985,5,LL,Indian,100,-30,2
1985,5,LL,Indian,100,-25,0
1985,5,LL,Indian,105,-30,2
1985,5,LL,Indian,110,-30,0
1985,5,LL,Indian,115,-45,16
1985,5,LL,Indian,115,-40,2
1985,5,LL,Indian,115,-10,0
1985,5,LL,Indian,120,-45,31
1985,5,LL,Indian,120,-40,34
1985,5,LL,Indian,125,-35,6
1985,5,LL,Indian,130,-45,0
1985,5,LL,Indian,130,-40,0
1985,5,LL,Indian,130,-35,27
1985,5,LL,Indian,135,-45,61
1985,5,LL,Indian,135,-40,0
1985,5,LL,Indian,140,-45,22
1985,5,LL,Indian,145,-45,1
1985,5,LL,Pacific,160,-45,2
1985,5,LL,Pacific,165,-45,446
1985,5,LL,Pacific,170,-45,52
1985,5,LL,Pacific,170,-40,5
1985,5,LL,Pacific,170,-30,0
1985,5,LL,Pacific,175,-45,2
1985,5,LL,Pacific,175,-40,7
1985,5,PS,Indian,130,-30,18
1985,6,BB,Indian,115,-35,110
1985,6,BB,Indian,115,-30,13
1985,6,BB,Indian,120,-30,54
1985,6,BB,Indian,130,-30,5
1985,6,BB,Indian,135,-35,1
1985,6,LL,Atlantic,-45,-35,7
1985,6,LL,Atlantic,-30,-40,0
1985,6,LL,Atlantic,-25,-40,1
1985,6,LL,Atlantic,-10,-40,59
1985,6,LL,Atlantic,-10,-35,2
1985,6,LL,Atlantic,-5,-45,0
1985,6,LL,Atlantic,-5,-40,214
1985,6,LL,Atlantic,0,-45,1
1985,6,LL,Atlantic,0,-40,163
1985,6,LL,Atlantic,5,-40,2
1985,6,LL,Atlantic,10,-40,71
1985,6,LL,Atlantic,10,-30,15
1985,6,LL,Atlantic,15,-40,0
1985,6,LL,Indian,20,-40,186
1985,6,LL,Indian,20,-35,18
1985,6,LL,Indian,25,-40,361
1985,6,LL,Indian,25,-35,309
1985,6,LL,Indian,30,-40,41
1985,6,LL,Indian,30,-35,1
1985,6,LL,Indian,35,-40,128
1985,6,LL,Indian,35,-35,7
1985,6,LL,Indian,40,-40,10
1985,6,LL,Indian,45,-40,70
1985,6,LL,Indian,45,-35,4
1985,6,LL,Indian,50,-40,0
1985,6,LL,Indian,90,-40,1
1985,6,LL,Indian,90,-35,0
1985,6,LL,Indian,95,-45,0
1985,6,LL,Indian,95,-40,19
1985,6,LL,Indian,95,-30,0
1985,6,LL,Indian,100,-45,0
1985,6,LL,Indian,100,-40,34
1985,6,LL,Indian,100,-30,1
1985,6,LL,Indian,105,-40,2
1985,6,LL,Indian,105,-30,4
1985,6,LL,Indian,110,-30,0
1985,6,LL,Indian,115,-45,4
1985,6,LL,Indian,115,-40,6
1985,6,LL,Indian,120,-45,27
1985,6,LL,Indian,120,-40,21
1985,6,LL,Indian,135,-45,6
1985,6,LL,Pacific,-180,-40,0
1985,6,LL,Pacific,-180,-35,19
1985,6,LL,Pacific,150,-35,3
1985,6,LL,Pacific,155,-35,1
1985,6,LL,Pacific,160,-45,0
1985,6,LL,Pacific,165,-45,129
1985,6,LL,Pacific,170,-45,1
1985,6,LL,Pacific,170,-40,0
1985,6,LL,Pacific,170,-30,0
1985,6,LL,Pacific,175,-40,42
1985,6,LL,Pacific,175,-35,108
1985,6,LL,Pacific,175,-30,0
1985,7,BB,Indian,115,-35,126
1985,7,BB,Indian,115,-30,9
1985,7,BB,Indian,120,-30,90
1985,7,LL,Atlantic,-10,-40,18
1985,7,LL,Atlantic,-5,-40,84
